Freq.	V(vout2)
2.28034207200038e+02	(3.93607580042733e-03dB,-7.34803597411183e-01°)
2.28559880337539e+02	(3.95500743752104e-03dB,-7.36499210408420e-01°)
2.29086765276773e+02	(3.97402648090713e-03dB,-7.38198744094136e-01°)
2.29614864811232e+02	(3.99313333423355e-03dB,-7.39902207588957e-01°)
2.30144181740846e+02	(4.01232840300812e-03dB,-7.41609610035115e-01°)
2.30674718872003e+02	(4.03161209463894e-03dB,-7.43320960596484e-01°)
2.31206479017555e+02	(4.05098481839387e-03dB,-7.45036268458645e-01°)
2.31739464996843e+02	(4.07044698541970e-03dB,-7.46755542828954e-01°)
2.32273679635706e+02	(4.08999900879997e-03dB,-7.48478792936550e-01°)
2.32809125766496e+02	(4.10964130349703e-03dB,-7.50206028032471e-01°)
2.33345806228096e+02	(4.12937428641179e-03dB,-7.51937257389654e-01°)
2.33883723865931e+02	(4.14919837634887e-03dB,-7.53672490303032e-01°)
2.34422881531988e+02	(4.16911399406290e-03dB,-7.55411736089560e-01°)
2.34963282084826e+02	(4.18912156225452e-03dB,-7.57155004088270e-01°)
2.35504928389596e+02	(4.20922150555878e-03dB,-7.58902303660365e-01°)
2.36047823318053e+02	(4.22941425060870e-03dB,-7.60653644189214e-01°)
2.36591969748571e+02	(4.24970022595804e-03dB,-7.62409035080461e-01°)
2.37137370566161e+02	(4.27007986219312e-03dB,-7.64168485762046e-01°)
2.37684028662483e+02	(4.29055359185942e-03dB,-7.65932005684279e-01°)
2.38231946935864e+02	(4.31112184950010e-03dB,-7.67699604319889e-01°)
2.38781128291313e+02	(4.33178507168293e-03dB,-7.69471291164084e-01°)
2.39331575640534e+02	(4.35254369697511e-03dB,-7.71247075734597e-01°)
2.39883291901944e+02	(4.37339816598761e-03dB,-7.73026967571757e-01°)
2.40436280000689e+02	(4.39434892135572e-03dB,-7.74810976238538e-01°)
2.40990542868655e+02	(4.41539640775452e-03dB,-7.76599111320615e-01°)
2.41546083444489e+02	(4.43654107193723e-03dB,-7.78391382426420e-01°)
2.42102904673613e+02	(4.45778336270054e-03dB,-7.80187799187205e-01°)
2.42661009508237e+02	(4.47912373092497e-03dB,-7.81988371257094e-01°)
2.43220400907377e+02	(4.50056262956516e-03dB,-7.83793108313137e-01°)
2.43781081836870e+02	(4.52210051367870e-03dB,-7.85602020055384e-01°)
2.44343055269392e+02	(4.54373784042222e-03dB,-7.87415116206921e-01°)
2.44906324184470e+02	(4.56547506906092e-03dB,-7.89232406513946e-01°)
2.45470891568498e+02	(4.58731266099551e-03dB,-7.91053900745808e-01°)
2.46036760414758e+02	(4.60925107973319e-03dB,-7.92879608695087e-01°)
2.46603933723429e+02	(4.63129079095506e-03dB,-7.94709540177635e-01°)
2.47172414501608e+02	(4.65343226247360e-03dB,-7.96543705032648e-01°)
2.47742205763323e+02	(4.67567596426153e-03dB,-7.98382113122714e-01°)
2.48313310529552e+02	(4.69802236848448e-03dB,-8.00224774333870e-01°)
2.48885731828234e+02	(4.72047194946815e-03dB,-8.02071698575674e-01°)
2.49459472694290e+02	(4.74302518373292e-03dB,-8.03922895781264e-01°)
2.50034536169638e+02	(4.76568255001493e-03dB,-8.05778375907391e-01°)
2.50610925303206e+02	(4.78844452924873e-03dB,-8.07638148934522e-01°)
2.51188643150953e+02	(4.81131160459988e-03dB,-8.09502224866855e-01°)
2.51767692775880e+02	(4.83428426146490e-03dB,-8.11370613732407e-01°)
2.52348077248052e+02	(4.85736298747311e-03dB,-8.13243325583078e-01°)
2.52929799644609e+02	(4.88054827252123e-03dB,-8.15120370494685e-01°)
2.53512863049785e+02	(4.90384060877521e-03dB,-8.17001758567041e-01°)
2.54097270554925e+02	(4.92724049065859e-03dB,-8.18887499924021e-01°)
2.54683025258499e+02	(4.95074841488130e-03dB,-8.20777604713605e-01°)
2.55270130266119e+02	(4.97436488046275e-03dB,-8.22672083107946e-01°)
2.55858588690559e+02	(4.99809038871430e-03dB,-8.24570945303446e-01°)
2.56448403651766e+02	(5.02192544327973e-03dB,-8.26474201520792e-01°)
2.57039578276881e+02	(5.04587055011389e-03dB,-8.28381862005038e-01°)
2.57632115700252e+02	(5.06992621751155e-03dB,-8.30293937025653e-01°)
2.58226019063454e+02	(5.09409295613812e-03dB,-8.32210436876588e-01°)
2.58821291515303e+02	(5.11837127899099e-03dB,-8.34131371876354e-01°)
2.59417936211876e+02	(5.14276170146116e-03dB,-8.36056752368044e-01°)
2.60015956316521e+02	(5.16726474129647e-03dB,-8.37986588719442e-01°)
2.60615354999884e+02	(5.19188091866899e-03dB,-8.39920891323049e-01°)
2.61216135439915e+02	(5.21661075612287e-03dB,-8.41859670596171e-01°)
2.61818300821893e+02	(5.24145477864361e-03dB,-8.43802936980971e-01°)
2.62421854338438e+02	(5.26641351363485e-03dB,-8.45750700944522e-01°)
2.63026799189532e+02	(5.29148749092596e-03dB,-8.47702972978897e-01°)
2.63633138582532e+02	(5.31667724281629e-03dB,-8.49659763601200e-01°)
2.64240875732189e+02	(5.34198330404419e-03dB,-8.51621083353665e-01°)
2.64850013860664e+02	(5.36740621182934e-03dB,-8.53586942803688e-01°)
2.65460556197548e+02	(5.39294650587839e-03dB,-8.55557352543905e-01°)
2.66072505979875e+02	(5.41860472839451e-03dB,-8.57532323192264e-01°)
2.66685866452142e+02	(5.44438142407345e-03dB,-8.59511865392076e-01°)
2.67300640866325e+02	(5.47027714013805e-03dB,-8.61495989812082e-01°)
2.67916832481897e+02	(5.49629242633049e-03dB,-8.63484707146531e-01°)
2.68534444565845e+02	(5.52242783496419e-03dB,-8.65478028115217e-01°)
2.69153480392685e+02	(5.54868392087357e-03dB,-8.67475963463586e-01°)
2.69773943244486e+02	(5.57506124144865e-03dB,-8.69478523962757e-01°)
2.70395836410878e+02	(5.60156035669466e-03dB,-8.71485720409622e-01°)
2.71019163189078e+02	(5.62818182918570e-03dB,-8.73497563626890e-01°)
2.71643926883902e+02	(5.65492622409349e-03dB,-8.75514064463163e-01°)
2.72270130807785e+02	(5.68179410919305e-03dB,-8.77535233793001e-01°)
2.72897778280798e+02	(5.70878605491658e-03dB,-8.79561082516985e-01°)
2.73526872630665e+02	(5.73590263429546e-03dB,-8.81591621561795e-01°)
2.74157417192782e+02	(5.76314442303724e-03dB,-8.83626861880259e-01°)
2.74789415310233e+02	(5.79051199949470e-03dB,-8.85666814451428e-01°)
2.75422870333810e+02	(5.81800594470040e-03dB,-8.87711490280657e-01°)
2.76057785622028e+02	(5.84562684236849e-03dB,-8.89760900399648e-01°)
2.76694164541145e+02	(5.87337527891190e-03dB,-8.91815055866532e-01°)
2.77332010465177e+02	(5.90125184347308e-03dB,-8.93873967765940e-01°)
2.77971326775922e+02	(5.92925712788918e-03dB,-8.95937647209060e-01°)
2.78612116862970e+02	(5.95739172674779e-03dB,-8.98006105333711e-01°)
2.79254384123727e+02	(5.98565623738294e-03dB,-9.00079353304410e-01°)
2.79898131963430e+02	(6.01405125989045e-03dB,-9.02157402312449e-01°)
2.80543363795165e+02	(6.04257739713928e-03dB,-9.04240263575945e-01°)
2.81190083039887e+02	(6.07123525479650e-03dB,-9.06327948339934e-01°)
2.81838293126439e+02	(6.10002544129628e-03dB,-9.08420467876417e-01°)
2.82487997491564e+02	(6.12894856793232e-03dB,-9.10517833484448e-01°)
2.83139199579931e+02	(6.15800524879017e-03dB,-9.12620056490181e-01°)
2.83791902844149e+02	(6.18719610080498e-03dB,-9.14727148246968e-01°)
2.84446110744785e+02	(6.21652174375554e-03dB,-9.16839120135412e-01°)
2.85101826750384e+02	(6.24598280030077e-03dB,-9.18955983563440e-01°)
2.85759054337488e+02	(6.27557989596992e-03dB,-9.21077749966370e-01°)
2.86417796990651e+02	(6.30531365918749e-03dB,-9.23204430806990e-01°)
2.87078058202462e+02	(6.33518472128079e-03dB,-9.25336037575624e-01°)
2.87739841473560e+02	(6.36519371648172e-03dB,-9.27472581790213e-01°)
2.88403150312653e+02	(6.39534128199021e-03dB,-9.29614074996355e-01°)
2.89067988236540e+02	(6.42562805792204e-03dB,-9.31760528767425e-01°)
2.89734358770125e+02	(6.45605468735494e-03dB,-9.33911954704606e-01°)
2.90402265446438e+02	(6.48662181634768e-03dB,-9.36068364436977e-01°)
2.91071711806653e+02	(6.51733009394576e-03dB,-9.38229769621594e-01°)
2.91742701400109e+02	(6.54818017220238e-03dB,-9.40396181943537e-01°)
2.92415237784326e+02	(6.57917270616290e-03dB,-9.42567613116018e-01°)
2.93089324525025e+02	(6.61030835391863e-03dB,-9.44744074880416e-01°)
2.93764965196146e+02	(6.64158777660669e-03dB,-9.46925579006391e-01°)
2.94442163379869e+02	(6.67301163840979e-03dB,-9.49112137291911e-01°)
2.95120922666631e+02	(6.70458060657927e-03dB,-9.51303761563364e-01°)
2.95801246655147e+02	(6.73629535147148e-03dB,-9.53500463675618e-01°)
2.96483138952427e+02	(6.76815654651873e-03dB,-9.55702255512089e-01°)
2.97166603173795e+02	(6.80016486828888e-03dB,-9.57909148984828e-01°)
2.97851642942911e+02	(6.83232099645430e-03dB,-9.60121156034587e-01°)
2.98538261891788e+02	(6.86462561384568e-03dB,-9.62338288630895e-01°)
2.99226463660811e+02	(6.89707940645763e-03dB,-9.64560558772128e-01°)
2.99916251898757e+02	(6.92968306342923e-03dB,-9.66787978485606e-01°)
3.00607630262815e+02	(6.96243727711130e-03dB,-9.69020559827634e-01°)
3.01300602418604e+02	(6.99534274305273e-03dB,-9.71258314883607e-01°)
3.01995172040194e+02	(7.02840016001380e-03dB,-9.73501255768076e-01°)
3.02691342810123e+02	(7.06161022997562e-03dB,-9.75749394624812e-01°)
3.03389118419419e+02	(7.09497365818620e-03dB,-9.78002743626922e-01°)
3.04088502567620e+02	(7.12849115313905e-03dB,-9.80261314976858e-01°)
3.04789498962790e+02	(7.16216342661350e-03dB,-9.82525120906566e-01°)
3.05492111321543e+02	(7.19599119367061e-03dB,-9.84794173677514e-01°)
3.06196343369060e+02	(7.22997517268383e-03dB,-9.87068485580794e-01°)
3.06902198839108e+02	(7.26411608534654e-03dB,-9.89348068937191e-01°)
3.07609681474063e+02	(7.29841465670070e-03dB,-9.91632936097254e-01°)
3.08318795024927e+02	(7.33287161511359e-03dB,-9.93923099441395e-01°)
3.09029543251351e+02	(7.36748769235465e-03dB,-9.96218571379943e-01°)
3.09741929921650e+02	(7.40226362354907e-03dB,-9.98519364353243e-01°)
3.10455958812827e+02	(7.43720014724114e-03dB,-1.00082549083171e+00°)
3.11171633710593e+02	(7.47229800538249e-03dB,-1.00313696331595e+00°)
3.11888958409385e+02	(7.50755794333962e-03dB,-1.00545379433679e+00°)
3.12607936712387e+02	(7.54298070996687e-03dB,-1.00777599645540e+00°)
3.13328572431550e+02	(7.57856705754269e-03dB,-1.01010358226333e+00°)
3.14050869387613e+02	(7.61431774184065e-03dB,-1.01243656438264e+00°)
3.14774831410123e+02	(7.65023352213118e-03dB,-1.01477495546593e+00°)
3.15500462337454e+02	(7.68631516118330e-03dB,-1.01711876819647e+00°)
3.16227766016829e+02	(7.72256342532220e-03dB,-1.01946801528824e+00°)
3.16956746304341e+02	(7.75897908437891e-03dB,-1.02182270948603e+00°)
3.17687407064968e+02	(7.79556291177485e-03dB,-1.02418286356552e+00°)
3.18419752172604e+02	(7.83231568449468e-03dB,-1.02654849033337e+00°)
3.19153785510067e+02	(7.86923818311491e-03dB,-1.02891960262727e+00°)
3.19889510969131e+02	(7.90633119183842e-03dB,-1.03129621331606e+00°)
3.20626932450538e+02	(7.94359549846527e-03dB,-1.03367833529980e+00°)
3.21366053864023e+02	(7.98103189446380e-03dB,-1.03606598150985e+00°)
3.22106879128335e+02	(8.01864117497423e-03dB,-1.03845916490894e+00°)
3.22849412171255e+02	(8.05642413877760e-03dB,-1.04085789849127e+00°)
3.23593656929619e+02	(8.09438158836683e-03dB,-1.04326219528260e+00°)
3.24339617349340e+02	(8.13251432995802e-03dB,-1.04567206834032e+00°)
3.25087297385425e+02	(8.17082317347674e-03dB,-1.04808753075353e+00°)
3.25836701002000e+02	(8.20930893262135e-03dB,-1.05050859564313e+00°)
3.26587832172327e+02	(8.24797242481269e-03dB,-1.05293527616193e+00°)
3.27340694878829e+02	(8.28681447129589e-03dB,-1.05536758549468e+00°)
3.28095293113110e+02	(8.32583589708431e-03dB,-1.05780553685822e+00°)
3.28851630875974e+02	(8.36503753102280e-03dB,-1.06024914350150e+00°)
3.29609712177449e+02	(8.40442020577979e-03dB,-1.06269841870572e+00°)
3.30369541036806e+02	(8.44398475789903e-03dB,-1.06515337578437e+00°)
3.31131121482582e+02	(8.48373202775694e-03dB,-1.06761402808338e+00°)
3.31894457552601e+02	(8.52366285964326e-03dB,-1.07008038898113e+00°)
3.32659553293995e+02	(8.56377810173960e-03dB,-1.07255247188859e+00°)
3.33426412763226e+02	(8.60407860616928e-03dB,-1.07503029024938e+00°)
3.34195040026105e+02	(8.64456522898161e-03dB,-1.07751385753989e+00°)
3.34965439157818e+02	(8.68523883018825e-03dB,-1.08000318726933e+00°)
3.35737614242945e+02	(8.72610027377447e-03dB,-1.08249829297983e+00°)
3.36511569375481e+02	(8.76715042774513e-03dB,-1.08499918824654e+00°)
3.37287308658859e+02	(8.80839016408586e-03dB,-1.08750588667772e+00°)
3.38064836205972e+02	(8.84982035884177e-03dB,-1.09001840191480e+00°)
3.38844156139193e+02	(8.89144189211715e-03dB,-1.09253674763249e+00°)
3.39625272590399e+02	(8.93325564804822e-03dB,-1.09506093753890e+00°)
3.40408189700991e+02	(8.97526251490301e-03dB,-1.09759098537556e+00°)
3.41192911621919e+02	(9.01746338503869e-03dB,-1.10012690491757e+00°)
3.41979442513699e+02	(9.05985915495521e-03dB,-1.10266870997365e+00°)
3.42767786546440e+02	(9.10245072526997e-03dB,-1.10521641438628e+00°)
3.43557947899865e+02	(9.14523900080610e-03dB,-1.10777003203172e+00°)
3.44349930763328e+02	(9.18822489053824e-03dB,-1.11032957682019e+00°)
3.45143739335846e+02	(9.23140930767124e-03dB,-1.11289506269587e+00°)
3.45939377826112e+02	(9.27479316962436e-03dB,-1.11546650363706e+00°)
3.46736850452522e+02	(9.31837739806380e-03dB,-1.11804391365622e+00°)
3.47536161443196e+02	(9.36216291891001e-03dB,-1.12062730680012e+00°)
3.48337315036002e+02	(9.40615066238751e-03dB,-1.12321669714989e+00°)
3.49140315478576e+02	(9.45034156301490e-03dB,-1.12581209882113e+00°)
3.49945167028347e+02	(9.49473655961420e-03dB,-1.12841352596399e+00°)
3.50751873952558e+02	(9.53933659538560e-03dB,-1.13102099276327e+00°)
3.51560440528288e+02	(9.58414261787444e-03dB,-1.13363451343853e+00°)
3.52370871042477e+02	(9.62915557901513e-03dB,-1.13625410224417e+00°)
3.53183169791947e+02	(9.67437643514625e-03dB,-1.13887977346952e+00°)
3.53997341083424e+02	(9.71980614702947e-03dB,-1.14151154143893e+00°)
3.54813389233565e+02	(9.76544567986653e-03dB,-1.14414942051189e+00°)
3.55631318568975e+02	(9.81129600334320e-03dB,-1.14679342508311e+00°)
3.56451133426234e+02	(9.85735809160777e-03dB,-1.14944356958262e+00°)
3.57272838151918e+02	(9.90363292334962e-03dB,-1.15209986847586e+00°)
3.58096437102625e+02	(9.95012148174690e-03dB,-1.15476233626377e+00°)
3.58921934644995e+02	(9.99682475455089e-03dB,-1.15743098748290e+00°)
3.59749335155732e+02	(1.00437437340915e-02dB,-1.16010583670554e+00°)
3.60578643021632e+02	(1.00908794172593e-02dB,-1.16278689853973e+00°)
3.61409862639602e+02	(1.01382328055980e-02dB,-1.16547418762944e+00°)
3.62242998416688e+02	(1.01858049052500e-02dB,-1.16816771865463e+00°)
3.63078054770090e+02	(1.02335967270443e-02dB,-1.17086750633136e+00°)
3.63915036127196e+02	(1.02816092864678e-02dB,-1.17357356541188e+00°)
3.64753946925597e+02	(1.03298436036990e-02dB,-1.17628591068475e+00°)
3.65594791613114e+02	(1.03783007036677e-02dB,-1.17900455697490e+00°)
3.66437574647822e+02	(1.04269816160181e-02dB,-1.18172951914379e+00°)
3.67282300498073e+02	(1.04758873751733e-02dB,-1.18446081208943e+00°)
3.68128973642520e+02	(1.05250190203569e-02dB,-1.18719845074655e+00°)
3.68977598570139e+02	(1.05743775955688e-02dB,-1.18994245008669e+00°)
3.69828179780255e+02	(1.06239641496701e-02dB,-1.19269282511827e+00°)
3.70680721782565e+02	(1.06737797363588e-02dB,-1.19544959088670e+00°)
3.71535229097161e+02	(1.07238254142206e-02dB,-1.19821276247451e+00°)
3.72391706254557e+02	(1.07741022467331e-02dB,-1.20098235500143e+00°)
3.73250157795709e+02	(1.08246113023027e-02dB,-1.20375838362450e+00°)
3.74110588272042e+02	(1.08753536542678e-02dB,-1.20654086353814e+00°)
3.74973002245472e+02	(1.09263303809524e-02dB,-1.20932980997433e+00°)
3.75837404288433e+02	(1.09775425656654e-02dB,-1.21212523820265e+00°)
3.76703798983897e+02	(1.10289912967216e-02dB,-1.21492716353036e+00°)
3.77572190925404e+02	(1.10806776674875e-02dB,-1.21773560130260e+00°)
3.78442584717082e+02	(1.11326027763788e-02dB,-1.22055056690243e+00°)
3.79314984973670e+02	(1.11847677268946e-02dB,-1.22337207575091e+00°)
3.80189396320549e+02	(1.12371736276458e-02dB,-1.22620014330730e+00°)
3.81065823393761e+02	(1.12898215923936e-02dB,-1.22903478506903e+00°)
3.81944270840035e+02	(1.13427127400176e-02dB,-1.23187601657197e+00°)
3.82824743316811e+02	(1.13958481946079e-02dB,-1.23472385339039e+00°)
3.83707245492267e+02	(1.14492290854344e-02dB,-1.23757831113714e+00°)
3.84591782045341e+02	(1.15028565470130e-02dB,-1.24043940546376e+00°)
3.85478357665760e+02	(1.15567317191093e-02dB,-1.24330715206055e+00°)
3.86366977054057e+02	(1.16108557467574e-02dB,-1.24618156665673e+00°)
3.87257644921605e+02	(1.16652297802997e-02dB,-1.24906266502049e+00°)
3.88150365990636e+02	(1.17198549753982e-02dB,-1.25195046295914e+00°)
3.89045144994268e+02	(1.17747324930665e-02dB,-1.25484497631921e+00°)
3.89941986676531e+02	(1.18298634997002e-02dB,-1.25774622098657e+00°)
3.90840895792390e+02	(1.18852491670765e-02dB,-1.26065421288651e+00°)
3.91741877107771e+02	(1.19408906724170e-02dB,-1.26356896798386e+00°)
3.92644935399587e+02	(1.19967891983797e-02dB,-1.26649050228314e+00°)
3.93550075455765e+02	(1.20529459331181e-02dB,-1.26941883182861e+00°)
3.94457302075266e+02	(1.21093620702555e-02dB,-1.27235397270443e+00°)
3.95366620068115e+02	(1.21660388089811e-02dB,-1.27529594103476e+00°)
3.96278034255427e+02	(1.22229773540010e-02dB,-1.27824475298383e+00°)
3.97191549469428e+02	(1.22801789156166e-02dB,-1.28120042475613e+00°)
3.98107170553484e+02	(1.23376447097245e-02dB,-1.28416297259648e+00°)
3.99024902362129e+02	(1.23953759578615e-02dB,-1.28713241279013e+00°)
3.99944749761084e+02	(1.24533738872199e-02dB,-1.29010876166289e+00°)
4.00866717627290e+02	(1.25116397306565e-02dB,-1.29309203558127e+00°)
4.01790810848927e+02	(1.25701747267593e-02dB,-1.29608225095254e+00°)
4.02717034325446e+02	(1.26289801198472e-02dB,-1.29907942422489e+00°)
4.03645392967592e+02	(1.26880571599825e-02dB,-1.30208357188754e+00°)
4.04575891697429e+02	(1.27474071030380e-02dB,-1.30509471047084e+00°)
4.05508535448371e+02	(1.28070312107040e-02dB,-1.30811285654639e+00°)
4.06443329165199e+02	(1.28669307504859e-02dB,-1.31113802672716e+00°)
4.07380277804099e+02	(1.29271069957843e-02dB,-1.31417023766763e+00°)
4.08319386332679e+02	(1.29875612258907e-02dB,-1.31720950606386e+00°)
4.09260659729997e+02	(1.30482947260099e-02dB,-1.32025584865365e+00°)
4.10204102986593e+02	(1.31093087873192e-02dB,-1.32330928221665e+00°)
4.11149721104509e+02	(1.31706047069617e-02dB,-1.32636982357446e+00°)
4.12097519097317e+02	(1.32321837880904e-02dB,-1.32943748959076e+00°)
4.13047501990148e+02	(1.32940473398941e-02dB,-1.33251229717145e+00°)
4.13999674819717e+02	(1.33561966776162e-02dB,-1.33559426326474e+00°)
4.14954042634349e+02	(1.34186331226082e-02dB,-1.33868340486130e+00°)
4.15910610494008e+02	(1.34813580023362e-02dB,-1.34177973899434e+00°)
4.16869383470321e+02	(1.35443726504097e-02dB,-1.34488328273979e+00°)
4.17830366646608e+02	(1.36076784066114e-02dB,-1.34799405321635e+00°)
4.18793565117904e+02	(1.36712766169466e-02dB,-1.35111206758569e+00°)
4.19758983990993e+02	(1.37351686336273e-02dB,-1.35423734305252e+00°)
4.20726628384430e+02	(1.37993558151521e-02dB,-1.35736989686473e+00°)
4.21696503428568e+02	(1.38638395263214e-02dB,-1.36050974631350e+00°)
4.22668614265589e+02	(1.39286211382168e-02dB,-1.36365690873347e+00°)
4.23642966049527e+02	(1.39937020283203e-02dB,-1.36681140150280e+00°)
4.24619563946298e+02	(1.40590835804461e-02dB,-1.36997324204336e+00°)
4.25598413133729e+02	(1.41247671848531e-02dB,-1.37314244782079e+00°)
4.26579518801578e+02	(1.41907542382332e-02dB,-1.37631903634470e+00°)
4.27562886151572e+02	(1.42570461437390e-02dB,-1.37950302516871e+00°)
4.28548520397425e+02	(1.43236443110430e-02dB,-1.38269443189067e+00°)
4.29536426764872e+02	(1.43905501563194e-02dB,-1.38589327415271e+00°)
